bar_id,roll_c,roll_sigma_u,parkinson_vol_20bar,corwin_schultz_spread,becker_parkinson_sigma,kyle_lambda,amihud_lambda_20bar,vpin_10bar,round_number_fraction,serial_corr_signed_flow,tick_rule_accuracy
165,0.0,716.2728847441927,0.0086514025362667,0.001136826008428442,0.01093435294329486,5330.311293602181,7.139768183065206e-07,0.4258255915985348,0.0,-0.3076923076923077,0.6111111111111112
166,0.0,723.4334068650033,0.00883311308620782,0.0020946164346632825,0.005144120275743829,4818.454117613053,7.428911518117201e-07,0.36937362400772294,0.0,0.20227920227920237,0.7317073170731707
167,0.0,726.6874573148249,0.008783544064997807,0.0,0.009583502766510325,2072.5826618521946,6.740629640042173e-07,0.357605189219189,0.0,0.45238095238095233,0.7916666666666666
168,0.0,722.9749596533078,0.00863136060521803,0.0,0.008486442395131688,3561.808492780983,6.632610770451794e-07,0.3333797346771163,0.05,0.5183673469387757,0.7166666666666667
169,0.0,737.5297435841593,0.008597831405329822,0.0009910458010377481,0.00820899278338142,1302.4247245648637,6.440709534725282e-07,0.3991258948425007,0.02857142857142857,0.40348502177920154,0.7142857142857143
170,0.0,734.9219014711427,0.00885388426172704,0.0,0.011804372096227256,3819.5750521543896,6.726368330375409e-07,0.40159883005575514,0.038461538461538464,0.30550504633038933,0.5384615384615384
171,0.0,681.3972213806238,0.008768492464519157,0.0,0.01162148246665835,-1073.7954192966058,6.118193357232796e-07,0.46897542831379624,0.02631578947368421,0.21572774865200242,0.5263157894736842
172,0.0,771.588228360544,0.008372524281056948,0.0,0.00864784144473777,-1033.1486714239004,5.095182251266911e-07,0.5285361203304851,0.0,-0.16363636363636364,0.6470588235294118
173,0.0,519.5991221690053,0.007179850128322132,0.0014697133412279288,0.002666453447220307,-187.47607845057468,4.550277670216716e-07,0.5426075915810329,0.0,-0.4999999999999999,0.7142857142857143
174,74.55854913308312,419.36570482220276,0.007026387909747917,0.0,0.006604776643414292,1125.0057128035044,4.880969335462092e-07,0.592620214256341,0.09523809523809523,0.4444444444444444,0.8095238095238095
175,155.61112419645502,384.5557105297641,0.007012686655678773,0.00272341679978124,0.003376917924760074,87.68238906084018,4.965642786951632e-07,0.5825939356531132,0.0,-0.08908708063747482,0.5454545454545454
176,126.17342526568382,408.7835261367782,0.006950849015870905,0.0,0.0024061056803224854,,4.828329617121516e-07,0.6575882090850584,0.0,,1.0
177,118.34047482651123,405.1869783233134,0.006842263863836322,0.0,0.0,,4.482280962176827e-07,0.7381515531697552,0.0,,1.0
178,91.18683897547685,430.63448517342925,0.006745302534104516,0.0,0.0024442039675482957,650.0122429308101,4.440286957230065e-07,0.737869758075489,0.125,0.29417420270727584,0.875
179,0.0,552.3717611621331,0.007013900346005518,0.0,0.013591278708563161,2035.649051454995,4.990397252867523e-07,0.7368338568673812,0.07317073170731707,0.3142857142857143,0.7073170731707317
180,0.0,582.60911297006,0.007003932895228021,0.0,0.00963231839482917,-1319.48512657658,4.817558930887464e-07,0.7917129267924942,0.027777777777777776,0.10256410256410257,0.6111111111111112
181,0.0,554.510351613599,0.007232271893833154,0.004209282679117775,0.004974405172440605,1961.8722318510959,4.3723067895619085e-07,0.7635697312725583,0.030303030303030304,0.08801020408163271,0.6212121212121212
182,0.0,503.419602325898,0.007153236792456328,0.005686655920496796,0.005845078436057059,2473.186969539561,4.2798601299827777e-07,0.7146679049909551,0.03225806451612903,0.27380952380952384,0.6129032258064516
183,0.0,491.5436267663239,0.0073625993697285655,0.012706803021796694,0.0014596870261876851,2497.9721855329212,3.839548295374996e-07,0.6713667379925143,0.043478260869565216,0.19347649748797371,0.7391304347826086
184,0.0,501.1894985270559,0.006676978010893717,0.00920308036044687,0.0027807111756946758,-285.49775548711114,4.2335143947595096e-07,0.6737732519220235,0.03333333333333333,0.21758445525607323,0.8333333333333334
185,0.0,614.983994874964,0.0070926780673121505,0.0,0.013034176580964039,-987.9259355708148,4.475878131026519e-07,0.6997915405823415,0.023809523809523808,0.2672910153478103,0.8571428571428571
186,0.0,754.4075472191996,0.007211804893303595,0.0,0.02666642701300468,116.32242518932715,5.070198679226956e-07,0.6507044520295326,0.13043478260869565,-0.13363062095621217,0.5434782608695652
187,0.0,774.8414674537867,0.007272274765884889,0.0,0.016916038517540727,-2087.382896784166,5.178644817590434e-07,0.6299293468895398,0.0,0.07352941176470583,0.6363636363636364
188,0.0,772.7108755978682,0.006952470477027197,0.0001269209928192688,0.004456057961116318,831.3943820339757,4.9474258917626e-07,0.6974209022799547,0.0,,0.6
189,0.0,791.4235090964986,0.0068335423242371395,0.00017734887481658874,0.003142733153945757,1001.2142726824156,4.4546471418453647e-07,0.6523143958438076,0.0,0.39852669849304273,0.6956521739130435
190,0.0,661.0023754107741,0.006884328210252846,0.0032993867597634723,0.006802910839890132,1402.251284935947,4.645962354074358e-07,0.6232627157942155,0.0,0.34666666666666673,0.58
191,0.0,650.3304763970999,0.0070015105957432515,0.010839751303145536,0.0034616280904947033,208.29910778509762,4.899162511140337e-07,0.608579971285942,0.10526315789473684,0.6625413488689134,0.8947368421052632
192,0.0,654.6167093294631,0.007074301077501,0.0,0.016590880186990137,-1001.8785203326185,5.306981264758757e-07,0.6585436249975402,0.08,0.24210526315789466,0.6
193,0.0,604.9519958308821,0.007062199034754073,0.0,0.0047077347898156225,0.0,4.844798244046876e-07,0.7032881327050248,0.0,,0.0
194,0.0,594.9298727094464,0.00710655199402227,0.0,0.005186094062848147,1048.1312390785283,4.760605749851489e-07,0.698007451156133,0.0,0.17879606250706973,0.6
195,0.0,582.7845942636061,0.0074809675411302914,0.008289169742948325,0.00440511544460323,2215.7085656769395,5.351641661033083e-07,0.6347331379082392,0.06382978723404255,0.28265107212475643,0.6808510638297872
196,0.0,560.7465417264888,0.008324858786582734,0.013386512909540538,0.006119206902711484,20200.768771287396,6.185815367866482e-07,0.6373992720303964,0.0,0.43953374009610047,0.7216494845360825
197,0.0,656.0887327793179,0.008474084895611186,0.00590440173432179,0.009434712075654023,1655.980538892861,6.404965790511603e-07,0.5817663589456047,0.02702702702702703,0.29848100289785473,0.7297297297297297
198,0.0,672.5235052224764,0.00865293011140981,0.0,0.011043896278460533,713.9895728690449,5.780855218932589e-07,0.5024410780126434,0.0,0.23599320882852293,0.6862745098039216
199,0.0,667.8166944839446,0.008561272131797677,0.0,0.014919504944448762,-1008.995082748195,6.338102302998611e-07,0.5205541722357538,0.022727272727272728,0.2217194570135746,0.6136363636363636
200,0.0,646.6400957824742,0.008928207994864702,0.011005276269959549,0.004125517751560136,1220.5171991498232,6.8290416650317e-07,0.516048008254813,0.06153846153846154,0.1802955665024631,0.6307692307692307
201,0.0,634.7761876495523,0.008697192071206278,0.0007350373707363187,0.0086764480788783,216.26948284975893,6.838431448064132e-07,0.49981624903020316,0.023255813953488372,0.26058493679378253,0.3488372093023256
202,0.0,627.3457106774378,0.008598543294343227,0.001350307352438342,0.004214765016030138,2466.6554472668163,6.976868054183704e-07,0.44998613637746926,0.0,0.7410805300713555,0.6484375
203,0.0,686.132450337201,0.009551756914814233,0.0,0.027577834849035636,3582.2934867574554,7.518077118702024e-07,0.4336783197923338,0.0,-0.19148936170212771,0.6842105263157895
204,0.0,705.7209557731692,0.009832260175832672,0.013964793383659305,0.009155175599454203,1955.7893854636934,7.456912651538426e-07,0.45734570098668087,0.023255813953488372,0.2929292929292929,0.8604651162790697
205,101.75610012607562,633.3550948171534,0.009661138932032262,0.0033272002513100593,0.008687446977115928,2521.3385775302245,6.806343020553629e-07,0.4792341047241826,0.03125,0.3541666666666667,0.71875
206,144.74257880763818,577.6747233494036,0.009572257398987953,0.0,0.010735558907035581,1267.473868492148,6.636390792133854e-07,0.4493838115609004,0.0,0.4428571428571429,0.525
207,81.22954915454369,620.1339141785055,0.009793601924159819,0.005790081018977974,0.0065620534685509185,289.6985393010179,7.200429751152841e-07,0.4717008421703144,0.015384615384615385,0.45295107776545734,0.5692307692307692
208,132.16181438849446,602.6484464850749,0.010145505022871882,0.017610675970787755,0.0009488356549830941,2093.5889500001836,7.10456897069516e-07,0.4695677896466721,0.015384615384615385,0.6775661907274249,0.8461538461538461
209,142.2132192842286,764.6055161402904,0.011617919160103813,0.0,0.02603082493598117,7678.574324276018,8.173594496084131e-07,0.42417974931221725,0.018518518518518517,0.531456782681411,0.8888888888888888
210,0.0,813.431411914998,0.011756245881253213,0.0,0.021544162969465715,22233.781857922033,8.15587424691907e-07,0.3969403123100906,0.0,0.35988620199146515,0.7105263157894737
211,119.95079240724144,779.5608387118145,0.012016919634978657,0.013044109940861475,0.006242058421233598,445.19760260405775,8.071277778538353e-07,0.4359218552933,0.0,0.3180732125814321,0.6666666666666666
212,241.18684567672435,745.574826600802,0.01215335382082057,0.012781970096390987,0.004733067063097528,2116.976080925065,8.830945365650815e-07,0.4183889446260397,0.0,0.38918345705196183,0.5846153846153846
213,412.1078987423695,725.7831394750058,0.012905911407738247,0.009873926626230184,0.01004191990268933,2578.202967786701,9.99564990865191e-07,0.3828767836683679,0.0,0.14624105815482005,0.75
214,534.3559815230635,608.8848177135824,0.012981599366704306,0.00868560120189893,0.010480626041215288,5075.019535528682,1.016489318892965e-06,0.38034570979597665,0.0,-0.17647058823529413,0.8536585365853658
215,457.19145075863565,697.5197505674608,0.012796697083839941,0.0,0.01710234792020043,2500.6554656811736,9.933148640359292e-07,0.38520062532569044,0.0,0.4982392488040267,0.8444444444444444
216,466.0025949247607,665.4653023960723,0.012329375648702914,0.0,0.008975059816138437,5778.779621779129,9.907895775925088e-07,0.393109360060664,0.0,0.41798941798941824,0.5
217,482.7338617991161,659.3342329132782,0.012314941401452046,0.007228710367198743,0.0018577981413111112,-663.3336226648108,1.0473164874553042e-06,0.4214827826202234,0.0,0.6871842709362765,0.95
218,492.60660753974383,646.0130023089013,0.012447484905023721,0.006865116931636096,0.005621682589993265,5163.3020867331625,9.981718465396264e-07,0.3986979759688157,0.0,0.07699749762199026,0.5306122448979592
219,435.44684622481435,688.0888693056344,0.012414933909378277,0.009075156193108126,0.004642368788167574,-1246.279609655081,9.317262797967909e-07,0.4425594960024559,0.0,0.3816425120772947,0.8181818181818182
220,428.6244693413233,661.2996658706112,0.012189770333105327,0.005255656916974239,0.003942211959438065,1156.2212218426873,9.267430737681683e-07,0.435626684992335,0.022222222222222223,0.4442105263157895,0.7333333333333333
221,419.1404443508706,704.9394447436975,0.012329793920498572,0.0,0.014311258223296295,-534.7223583899658,9.74895929906743e-07,0.4298405389850019,0.06382978723404255,0.5372044197403709,0.6808510638297872
222,414.8537690845855,714.4094993575916,0.012346384604364805,0.0,0.014198428253845263,2319.9841086803654,9.138961548669045e-07,0.42585914082534354,0.06521739130434782,0.5445344129554655,0.7391304347826086
223,460.2059243228766,609.6943550582846,0.011658069273029644,0.0,0.01104462551786636,293.14088995065623,9.192163715356373e-07,0.38045822375759714,0.015873015873015872,0.5241228070175439,0.6666666666666666
224,461.7649703918606,581.412183096928,0.011339604429612415,0.0,0.01449690057706057,847.5684100100316,9.112113131646219e-07,0.29548614643741306,0.0,0.5217732845620351,0.5161290322580645
225,462.49718413146485,579.8430955896932,0.011313134589523335,0.0,0.008644183173555439,3484.8886869776975,9.145260125569785e-07,0.2917225861159519,0.0,0.5204199658323464,0.6595744680851063
226,489.03386185542416,673.239763339547,0.012331803723569495,0.0,0.02120375570993497,4469.59244865346,1.0057686469889596e-06,0.27589235806116746,0.058823529411764705,0.49853160034014815,0.8382352941176471
227,387.9504451549303,804.6792846401437,0.012194300576404294,0.0,0.024595465971033292,-10.875833345234502,1.0456570344634435e-06,0.3034726758814284,0.038461538461538464,2.0816681711721682e-17,0.7692307692307693
228,366.8488502764109,823.7292806254045,0.011902309624156063,0.0,0.005505779422357573,0.0,9.069319386714613e-07,0.3970220308290835,0.0,,0.0
229,460.0713981502318,525.1120387957061,0.010614173133141289,0.0,0.006594037058730559,1330.7775319882483,8.931442765987241e-07,0.3915733101566344,0.0,0.07526881720430106,0.6590909090909091
230,420.41723449199526,589.9853744438306,0.010220455378782758,0.005452260257604476,0.004178061151281297,0.35202283640109133,8.908832181697125e-07,0.428697809489009,0.024390243902439025,0.050357974669844395,0.6341463414634146
231,353.1206627729321,667.7939844356985,0.009900884635142812,0.0,0.010773456224553137,454.17206403383875,8.274940479155084e-07,0.40088748019017434,0.02857142857142857,0.6136363636363635,0.5714285714285714
232,0.0,792.5253215354209,0.009667048042049627,0.0036294208812947303,0.00424900880919735,847.9574798263861,7.042950235076762e-07,0.4025458338045513,0.0,0.5129870129870129,0.5769230769230769
233,0.0,854.6668154157971,0.008745077810021111,0.0,0.0072958450586095725,793.2926321955578,6.471443385900256e-07,0.4004561174878452,0.04081632653061224,0.49579831932773105,0.8367346938775511
234,0.0,715.6060806587368,0.008555445821518178,0.004675596341887847,0.002815593035728276,3235.4492433264827,6.247624149979304e-07,0.4419609234465546,0.041666666666666664,0.5490196078431374,0.75
235,0.0,655.472273068337,0.008534043125969669,0.005255169263367068,0.0013850879615502996,-308.2016823583192,6.069699252408884e-07,0.4080218000075346,0.024390243902439025,0.40476190476190477,0.6585365853658537
236,0.0,691.3642081721403,0.008806157720979943,0.0,0.012866402024143759,10045.550651541434,6.413884585639233e-07,0.43495336586343614,0.02702702702702703,0.37796447300922714,0.7027027027027027
237,0.0,666.2373994379363,0.00946800072196972,0.013663512277203398,0.006399601825173108,-1269.2791632268277,6.973502010394313e-07,0.38918506258139424,0.075,0.09066481509192066,0.475
238,0.0,809.4699105582323,0.009314849462776163,0.0,0.019421781524754732,708.0386447515807,7.645190410218676e-07,0.29640938974349124,0.07407407407407407,0.19599157740244452,0.6296296296296297
239,0.0,867.1222047149283,0.009217295365621664,0.0,0.014177423244348824,957.3113009261926,7.879307020567373e-07,0.26002052877535015,0.02564102564102564,0.40918976946676877,0.7435897435897436
240,0.0,853.8435314587314,0.009298654924651912,0.004971904569434774,0.0038895647736992625,6887.825742330678,7.741637554730895e-07,0.2779167279682212,0.0,0.25563909774436094,0.6764705882352942
241,0.0,856.3799872581947,0.00955508824036472,0.0,0.012265882731128937,2799.294599962641,7.978161383418832e-07,0.30784703110333506,0.02631578947368421,0.2961889568785686,0.6578947368421053
242,0.0,854.9267628917166,0.009827950769528363,0.01598873588967288,0.0033099141171565316,-1063.0378530551118,8.517550494466462e-07,0.37744303556106396,0.03125,0.2619047619047617,0.78125
243,0.0,805.4750664052771,0.00966201328520745,0.0,0.015658192649636367,-86.36923150884789,8.619732269315807e-07,0.4418708014273559,0.09090909090909091,0.2125,0.7272727272727273
244,0.0,899.3780900388839,0.01022203277148916,0.0,0.021295403861843813,4054.5007467109936,9.66187811689291e-07,0.40870100791059044,0.109375,0.6202278528209025,0.71875
245,180.8674624750526,865.7153058456404,0.010391268185862132,0.013568743585385814,0.0052446226381669195,1878.2750966771132,9.220818394094129e-07,0.4436247740583903,0.10256410256410256,0.2692307692307692,0.6666666666666666
246,436.37588974515666,559.5506400339987,0.009489604597040357,0.011177599505005227,0.005885827949101974,5511.321935070527,9.282237072485444e-07,0.404227330779055,0.19003115264797507,0.6262463655492746,0.4517133956386293
247,547.4422563517289,507.5795908589924,0.00986357861651936,0.005447459998001262,0.011180971381737688,1954.6714608665618,1.0793082858433433e-06,0.41762859522131823,0.14166666666666666,0.4223300970873787,0.6166666666666667
248,571.395663667386,454.3371094992814,0.010024377658869262,0.006147406448750214,0.008144970687239465,3872.66308247771,1.0623863934826443e-06,0.40907958530555927,0.027777777777777776,0.33796318470968734,0.7222222222222222
